"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US170310306011","Block Group 1, Census Tract 306.01, Cook County, Illinois","783","235","764","225","424","198","117","78","0","11","207","168","0","11","0","11","16","25","0","11","16","25","19","30","19","30","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310306012","Block Group 2, Census Tract 306.01, Cook County, Illinois","746","311","594","252","171","70","276","277","0","11","88","79","0","11","0","11","59","60","32","53","27","30","152","191","120","188","32","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310306013","Block Group 3, Census Tract 306.01, Cook County, Illinois","1640","314","1538","311","1054","223","265","134","0","11","177","158","0","11","26","41","16","25","0","11","16","25","102","63","94","61","0","11","0","11","0","11","0","11","8","16","0","11","0","11","0","11",
"1500000US170310306031","Block Group 1, Census Tract 306.03, Cook County, Illinois","1098","405","993","397","271","102","353","266","0","11","301","302","0","11","0","11","68","67","0","11","68","67","105","90","63","74","0","11","0","11","0","11","0","11","42","47","0","11","0","11","0","11",
"1500000US170310306032","Block Group 2, Census Tract 306.03, Cook County, Illinois","1025","247","978","248","496","167","424","166","0","11","58","44","0","11","0","11","0","11","0","11","0","11","47","44","39","41","0","11","0","11","0","11","0","11","0","11","8","14","8","14","0","11",
"1500000US170310306041","Block Group 1, Census Tract 306.04, Cook County, Illinois","1068","223","1042","223","421","124","230","87","0","11","333","144","0","11","17","26","41","53","14","22","27","47","26","19","8","12","18","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310306042","Block Group 2, Census Tract 306.04, Cook County, Illinois","1004","179","963","178","751","181","79","70","0","11","127","82","0","11","0","11","6","10","0","11","6","10","41","48","41","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310306043","Block Group 3, Census Tract 306.04, Cook County, Illinois","788","252","777","252","271","143","173","86","0","11","312","238","0","11","0","11","21","25","0","11","21","25","11","17","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310307011","Block Group 1, Census Tract 307.01, Cook County, Illinois","1973","255","1875","238","825","202","368","124","0","11","555","202","0","11","0","11","127","164","0","11","127","164","98","75","31","39","20","34","0","11","0","11","0","11","12","21","35","54","0","11","35","54",
"1500000US170310307021","Block Group 1, Census Tract 307.02, Cook County, Illinois","863","169","841","170","619","164","18","24","0","11","204","159","0","11","0","11","0","11","0","11","0","11","22","22","16","19","6","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310307022","Block Group 2, Census Tract 307.02, Cook County, Illinois","675","197","675","197","558","212","29","30","0","11","88","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310307031","Block Group 1, Census Tract 307.03, Cook County, Illinois","780","204","766","203","636","171","69","65","0","11","9","16","0","11","0","11","52","67","21","34","31","58","14","22","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310307032","Block Group 2, Census Tract 307.03, Cook County, Illinois","457","172","442","170","241","71","60","62","0","11","141","127","0","11","0","11","0","11","0","11","0","11","15","32","0","11","15","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310307033","Block Group 3, Census Tract 307.03, Cook County, Illinois","1383","260","1251","228","845","161","293","137","0","11","92","67","0","11","21","33","0","11","0","11","0","11","132","100","90","62","0","11","0","11","31","52","0","11","11","22","0","11","0","11","0","11",
"1500000US170310307061","Block Group 1, Census Tract 307.06, Cook County, Illinois","2145","316","1861","211","1148","194","303","154","0","11","290","149","0","11","0","11","120","93","0","11","120","93","284","241","220","232","0","11","0","11","0","11","0","11","41","50","23","36","0","11","23","36",
"1500000US170310307062","Block Group 2, Census Tract 307.06, Cook County, Illinois","1194","195","972","199","498","152","360","156","0","11","114","49","0","11","0","11","0","11","0","11","0","11","222","147","49","79","0","11","0","11","0","11","0","11","69","82","104","99","104","99","0","11",
"1500000US170310308001","Block Group 1, Census Tract 308, Cook County, Illinois","1217","358","991","350","581","231","3","11","0","11","168","199","0","11","0","11","239","243","3","7","236","242","226","294","14","21","0","11","0","11","0","11","0","11","185","301","27","31","13","22","14","23",
"1500000US170310308002","Block Group 2, Census Tract 308, Cook County, Illinois","1143","225","1049","220","760","221","98","82","0","11","118","81","0","11","0","11","73","53","0","11","73","53","94","93","94","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310308003","Block Group 3, Census Tract 308, Cook County, Illinois","717","172","647","168","590","133","0","11","0","11","14","26","0","11","0","11","43","60","0","11","43","60","70","89","0","11","0","11","0","11","0","11","0","11","70","89","0","11","0","11","0","11",
"1500000US170310308004","Block Group 4, Census Tract 308, Cook County, Illinois","1123","384","883","235","634","138","14","22","0","11","235","186","0","11","0","11","0","11","0","11","0","11","240","251","219","247","0","11","0","11","0","11","0","11","21","34","0","11","0","11","0","11",
"1500000US170310309001","Block Group 1, Census Tract 309, Cook County, Illinois","316","91","284","96","222","71","1","2","0","11","61","72","0","11","0","11","0","11","0","11","0","11","32","33","32","33","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310309002","Block Group 2, Census Tract 309, Cook County, Illinois","1064","271","831","260","534","170","22","43","0","11","173","169","0","11","0","11","102","125","0","11","102","125","233","152","144","123","25","41","0","11","7","10","0","11","51","78","6","11","6","11","0","11",
"1500000US170310309003","Block Group 3, Census Tract 309, Cook County, Illinois","927","301","775","275","636","258","29","33","0","11","103","72","0","11","7","11","0","11","0","11","0","11","152","167","42","48","0","11","6","9","0","11","0","11","104","161","0","11","0","11","0","11",
"1500000US170310309004","Block Group 4, Census Tract 309, Cook County, Illinois","972","349","700","227","551","209","0","11","0","11","149","79","0","11","0","11","0","11","0","11","0","11","272","277","33","48","0","11","0","11","77","103","0","11","162","256","0","11","0","11","0","11",
"1500000US170310310001","Block Group 1, Census Tract 310, Cook County, Illinois","1077","318","825","238","601","234","9","15","0","11","160","117","0","11","19","28","36","42","0","11","36","42","252","313","124","140","0","11","0","11","0","11","0","11","128","282","0","11","0","11","0","11",
"1500000US170310310002","Block Group 2, Census Tract 310, Cook County, Illinois","974","214","804","200","668","186","76","69","0","11","48","41","0","11","12","17","0","11","0","11","0","11","170","101","108","48","0","11","0","11","0","11","0","11","62","96","0","11","0","11","0","11",
"1500000US170310310003","Block Group 3, Census Tract 310, Cook County, Illinois","1167","214","1088","215","914","149","10","18","0","11","122","147","0","11","0","11","42","65","0","11","42","65","79","57","63","57","0","11","0","11","0","11","0","11","16","31","0","11","0","11","0","11",
"1500000US170310311001","Block Group 1, Census Tract 311, Cook County, Illinois","1781","367","1687","355","1498","318","1","2","0","11","188","198","0","11","0","11","0","11","0","11","0","11","94","74","57","48","0","11","0","11","0","11","0","11","37","58","0","11","0","11","0","11",
"1500000US170310311002","Block Group 2, Census Tract 311, Cook County, Illinois","767","273","655","242","409","153","159","176","0","11","47","46","0","11","0","11","40","63","0","11","40","63","112","134","92","130","0","11","0","11","0","11","0","11","9","15","11","19","11","19","0","11",
"1500000US170310311003","Block Group 3, Census Tract 311, Cook County, Illinois","1680","478","1255","347","731","236","59","47","12","18","422","297","0","11","14","21","17","33","0","11","17","33","425","400","147","183","0","11","0","11","0","11","0","11","278","357","0","11","0","11","0","11",
"1500000US170310312001","Block Group 1, Census Tract 312, Cook County, Illinois","1353","441","1140","378","881","391","173","83","0","11","86","120","0","11","0","11","0","11","0","11","0","11","213","216","34","58","0","11","38","73","0","11","0","11","115","185","26","32","12","23","14","22",
"1500000US170310312002","Block Group 2, Census Tract 312, Cook County, Illinois","1646","436","1585","428","461","189","653","300","22","39","259","238","0","11","0","11","190","198","0","11","190","198","61","41","18","23","14","31","0","11","0","11","0","11","13","22","16","26","0","11","16","26",
"1500000US170310312003","Block Group 3, Census Tract 312, Cook County, Illinois","936","240","813","207","184","141","566","151","0","11","63","66","0","11","0","11","0","11","0","11","0","11","123","128","110","135","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11",
"1500000US170310312004","Block Group 4, Census Tract 312, Cook County, Illinois","1388","387","1181","382","573","192","276","172","15","23","317","330","0","11","0","11","0","11","0","11","0","11","207","164","178","156","0","11","0","11","0","11","0","11","29","47","0","11","0","11","0","11",
"1500000US170310313001","Block Group 1, Census Tract 313, Cook County, Illinois","1235","445","1221","450","831","403","199","236","0","11","142","198","0","11","0","11","49","52","0","11","49","52","14","27","2","6","0","11","0","11","0","11","0","11","12","27","0","11","0","11","0","11",
"1500000US170310313002","Block Group 2, Census Tract 313, Cook County, Illinois","1369","304","1142","270","662","167","227","201","0","11","161","120","0","11","0","11","92","61","8","14","84","66","227","130","197","116","15","25","0","11","0","11","0","11","0","11","15","23","0","11","15","23",
"1500000US170310313003","Block Group 3, Census Tract 313, Cook County, Illinois","708","464","687","467","244","275","226","266","11","18","152","116","0","11","0","11","54","67","37","62","17","29","21","45","21","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310313004","Block Group 4, Census Tract 313, Cook County, Illinois","2492","443","2187","423","696","182","845","315","0","11","579","240","0","11","0","11","67","82","0","11","67","82","305","263","220","227","78","106","0","11","0","11","0","11","7","14","0","11","0","11","0","11",
"1500000US170310313005","Block Group 5, Census Tract 313, Cook County, Illinois","1687","355","1446","339","534","188","344","221","0","11","447","177","0","11","0","11","121","142","0","11","121","142","241","221","109","121","8","13","0","11","0","11","0","11","124","183","0","11","0","11","0","11",
"1500000US170310314001","Block Group 1, Census Tract 314, Cook County, Illinois","1430","251","1248","252","997","226","132","152","0","11","0","11","0","11","14","23","105","99","0","11","105","99","182","117","146","104","0","11","0","11","0","11","0","11","18","28","18","26","18","26","0","11",
